ERCC-00002	175236
ERCC-00003	26627
ERCC-00004	7965
ERCC-00009	2612
ERCC-00012	1
ERCC-00013	15
ERCC-00014	126
ERCC-00016	0
ERCC-00017	0
ERCC-00019	65
ERCC-00022	2126
ERCC-00024	0
ERCC-00025	922
ERCC-00028	10
ERCC-00031	19
ERCC-00033	6
ERCC-00034	142
ERCC-00035	681
ERCC-00039	28
ERCC-00040	7
ERCC-00041	5
ERCC-00042	4011
ERCC-00043	13494
ERCC-00044	1175
ERCC-00046	19065
ERCC-00048	0
ERCC-00051	52
ERCC-00053	271
ERCC-00054	70
ERCC-00057	0
ERCC-00058	33
ERCC-00059	64
ERCC-00060	3968
ERCC-00061	0
ERCC-00062	232
ERCC-00067	13
ERCC-00069	24
ERCC-00071	486
ERCC-00073	2
ERCC-00074	147741
ERCC-00075	0
ERCC-00076	1239
ERCC-00077	2
ERCC-00078	685
ERCC-00079	728
ERCC-00081	5
ERCC-00083	0
ERCC-00084	320
ERCC-00085	22
ERCC-00086	10
ERCC-00092	540
ERCC-00095	176
ERCC-00096	122703
ERCC-00097	0
ERCC-00098	0
ERCC-00099	306
ERCC-00104	2
ERCC-00108	943
ERCC-00109	3
ERCC-00111	6725
ERCC-00112	1780
ERCC-00113	36162
ERCC-00116	986
ERCC-00117	0
ERCC-00120	6
ERCC-00123	0
ERCC-00126	35
ERCC-00130	61276
ERCC-00131	215
ERCC-00134	0
ERCC-00136	3273
ERCC-00137	1
ERCC-00138	3
ERCC-00142	1
ERCC-00143	16
ERCC-00144	25
ERCC-00145	9379
ERCC-00147	2
ERCC-00148	56
ERCC-00150	19
ERCC-00154	11
ERCC-00156	0
ERCC-00157	168
ERCC-00158	16
ERCC-00160	146
ERCC-00162	396
ERCC-00163	128
ERCC-00164	4
ERCC-00165	286
ERCC-00168	10
ERCC-00170	79
ERCC-00171	22216
