ERCC-00002	321767
ERCC-00003	42319
ERCC-00004	10916
ERCC-00009	5085
ERCC-00012	2
ERCC-00013	21
ERCC-00014	170
ERCC-00016	6
ERCC-00017	0
ERCC-00019	65
ERCC-00022	3627
ERCC-00024	0
ERCC-00025	1504
ERCC-00028	7
ERCC-00031	25
ERCC-00033	19
ERCC-00034	188
ERCC-00035	1238
ERCC-00039	28
ERCC-00040	13
ERCC-00041	7
ERCC-00042	6895
ERCC-00043	22264
ERCC-00044	2083
ERCC-00046	30081
ERCC-00048	2
ERCC-00051	52
ERCC-00053	379
ERCC-00054	83
ERCC-00057	0
ERCC-00058	74
ERCC-00059	86
ERCC-00060	5891
ERCC-00061	2
ERCC-00062	316
ERCC-00067	17
ERCC-00069	63
ERCC-00071	832
ERCC-00073	5
ERCC-00074	173524
ERCC-00075	4
ERCC-00076	2233
ERCC-00077	12
ERCC-00078	1138
ERCC-00079	1068
ERCC-00081	4
ERCC-00083	2
ERCC-00084	642
ERCC-00085	24
ERCC-00086	12
ERCC-00092	857
ERCC-00095	251
ERCC-00096	214253
ERCC-00097	0
ERCC-00098	0
ERCC-00099	410
ERCC-00104	3
ERCC-00108	1761
ERCC-00109	4
ERCC-00111	11576
ERCC-00112	3176
ERCC-00113	55979
ERCC-00116	1921
ERCC-00117	0
ERCC-00120	15
ERCC-00123	0
ERCC-00126	87
ERCC-00130	102231
ERCC-00131	408
ERCC-00134	0
ERCC-00136	5469
ERCC-00137	4
ERCC-00138	3
ERCC-00142	0
ERCC-00143	38
ERCC-00144	36
ERCC-00145	15083
ERCC-00147	6
ERCC-00148	67
ERCC-00150	24
ERCC-00154	24
ERCC-00156	0
ERCC-00157	299
ERCC-00158	10
ERCC-00160	289
ERCC-00162	573
ERCC-00163	219
ERCC-00164	10
ERCC-00165	686
ERCC-00168	19
ERCC-00170	120
ERCC-00171	35364
