ERCC-00002	95807
ERCC-00003	11697
ERCC-00004	28347
ERCC-00009	3223
ERCC-00012	0
ERCC-00013	13
ERCC-00014	55
ERCC-00016	1
ERCC-00017	1
ERCC-00019	193
ERCC-00022	1105
ERCC-00024	3
ERCC-00025	848
ERCC-00028	35
ERCC-00031	16
ERCC-00033	35
ERCC-00034	126
ERCC-00035	775
ERCC-00039	14
ERCC-00040	6
ERCC-00041	7
ERCC-00042	3701
ERCC-00043	6225
ERCC-00044	815
ERCC-00046	9542
ERCC-00048	1
ERCC-00051	40
ERCC-00053	185
ERCC-00054	38
ERCC-00057	0
ERCC-00058	24
ERCC-00059	43
ERCC-00060	3477
ERCC-00061	0
ERCC-00062	780
ERCC-00067	4
ERCC-00069	12
ERCC-00071	349
ERCC-00073	7
ERCC-00074	82706
ERCC-00075	0
ERCC-00076	851
ERCC-00077	1
ERCC-00078	366
ERCC-00079	365
ERCC-00081	1
ERCC-00083	1
ERCC-00084	271
ERCC-00085	23
ERCC-00086	0
ERCC-00092	2282
ERCC-00095	738
ERCC-00096	124654
ERCC-00097	5
ERCC-00098	0
ERCC-00099	171
ERCC-00104	7
ERCC-00108	4034
ERCC-00109	5
ERCC-00111	4522
ERCC-00112	996
ERCC-00113	23219
ERCC-00116	4646
ERCC-00117	0
ERCC-00120	2
ERCC-00123	8
ERCC-00126	52
ERCC-00130	239181
ERCC-00131	833
ERCC-00134	0
ERCC-00136	12917
ERCC-00137	5
ERCC-00138	4
ERCC-00142	0
ERCC-00143	8
ERCC-00144	88
ERCC-00145	6089
ERCC-00147	10
ERCC-00148	35
ERCC-00150	42
ERCC-00154	34
ERCC-00156	0
ERCC-00157	96
ERCC-00158	5
ERCC-00160	61
ERCC-00162	235
ERCC-00163	61
ERCC-00164	2
ERCC-00165	196
ERCC-00168	19
ERCC-00170	303
ERCC-00171	21843
