ERCC-00002	153604
ERCC-00003	10379
ERCC-00004	4813
ERCC-00009	3641
ERCC-00012	0
ERCC-00013	2
ERCC-00014	51
ERCC-00016	0
ERCC-00017	0
ERCC-00019	21
ERCC-00022	1306
ERCC-00024	1
ERCC-00025	539
ERCC-00028	8
ERCC-00031	10
ERCC-00033	4
ERCC-00034	52
ERCC-00035	345
ERCC-00039	15
ERCC-00040	4
ERCC-00041	0
ERCC-00042	2265
ERCC-00043	7293
ERCC-00044	1012
ERCC-00046	18050
ERCC-00048	1
ERCC-00051	33
ERCC-00053	160
ERCC-00054	15
ERCC-00057	0
ERCC-00058	22
ERCC-00059	93
ERCC-00060	1080
ERCC-00061	0
ERCC-00062	83
ERCC-00067	10
ERCC-00069	34
ERCC-00071	248
ERCC-00073	2
ERCC-00074	65144
ERCC-00075	0
ERCC-00076	767
ERCC-00077	7
ERCC-00078	273
ERCC-00079	381
ERCC-00081	0
ERCC-00083	0
ERCC-00084	208
ERCC-00085	12
ERCC-00086	0
ERCC-00092	282
ERCC-00095	106
ERCC-00096	85220
ERCC-00097	0
ERCC-00098	0
ERCC-00099	161
ERCC-00104	2
ERCC-00108	869
ERCC-00109	2
ERCC-00111	3694
ERCC-00112	1586
ERCC-00113	22038
ERCC-00116	1085
ERCC-00117	0
ERCC-00120	0
ERCC-00123	1
ERCC-00126	29
ERCC-00130	27557
ERCC-00131	115
ERCC-00134	2
ERCC-00136	1791
ERCC-00137	4
ERCC-00138	0
ERCC-00142	0
ERCC-00143	20
ERCC-00144	12
ERCC-00145	4706
ERCC-00147	2
ERCC-00148	13
ERCC-00150	17
ERCC-00154	3
ERCC-00156	0
ERCC-00157	86
ERCC-00158	3
ERCC-00160	92
ERCC-00162	196
ERCC-00163	74
ERCC-00164	2
ERCC-00165	455
ERCC-00168	5
ERCC-00170	15
ERCC-00171	9556
