ERCC-00002	85044
ERCC-00003	10969
ERCC-00004	23307
ERCC-00009	2494
ERCC-00012	0
ERCC-00013	5
ERCC-00014	40
ERCC-00016	0
ERCC-00017	2
ERCC-00019	132
ERCC-00022	918
ERCC-00024	0
ERCC-00025	820
ERCC-00028	25
ERCC-00031	14
ERCC-00033	41
ERCC-00034	118
ERCC-00035	647
ERCC-00039	18
ERCC-00040	4
ERCC-00041	0
ERCC-00042	3635
ERCC-00043	5596
ERCC-00044	719
ERCC-00046	8093
ERCC-00048	0
ERCC-00051	37
ERCC-00053	192
ERCC-00054	23
ERCC-00057	0
ERCC-00058	16
ERCC-00059	29
ERCC-00060	2978
ERCC-00061	4
ERCC-00062	778
ERCC-00067	8
ERCC-00069	7
ERCC-00071	265
ERCC-00073	0
ERCC-00074	70652
ERCC-00075	0
ERCC-00076	760
ERCC-00077	1
ERCC-00078	277
ERCC-00079	315
ERCC-00081	0
ERCC-00083	0
ERCC-00084	205
ERCC-00085	18
ERCC-00086	0
ERCC-00092	2124
ERCC-00095	589
ERCC-00096	106915
ERCC-00097	2
ERCC-00098	0
ERCC-00099	155
ERCC-00104	3
ERCC-00108	3506
ERCC-00109	2
ERCC-00111	3958
ERCC-00112	812
ERCC-00113	20562
ERCC-00116	3989
ERCC-00117	0
ERCC-00120	3
ERCC-00123	3
ERCC-00126	46
ERCC-00130	216497
ERCC-00131	771
ERCC-00134	3
ERCC-00136	12079
ERCC-00137	3
ERCC-00138	4
ERCC-00142	2
ERCC-00143	9
ERCC-00144	88
ERCC-00145	5666
ERCC-00147	11
ERCC-00148	34
ERCC-00150	32
ERCC-00154	44
ERCC-00156	0
ERCC-00157	68
ERCC-00158	7
ERCC-00160	62
ERCC-00162	191
ERCC-00163	51
ERCC-00164	0
ERCC-00165	164
ERCC-00168	9
ERCC-00170	281
ERCC-00171	18340
