ERCC-00002	113123
ERCC-00003	14145
ERCC-00004	35284
ERCC-00009	3394
ERCC-00012	0
ERCC-00013	5
ERCC-00014	73
ERCC-00016	3
ERCC-00017	2
ERCC-00019	202
ERCC-00022	1301
ERCC-00024	1
ERCC-00025	986
ERCC-00028	47
ERCC-00031	20
ERCC-00033	49
ERCC-00034	177
ERCC-00035	970
ERCC-00039	31
ERCC-00040	6
ERCC-00041	1
ERCC-00042	4630
ERCC-00043	7854
ERCC-00044	1060
ERCC-00046	11226
ERCC-00048	0
ERCC-00051	46
ERCC-00053	298
ERCC-00054	65
ERCC-00057	0
ERCC-00058	20
ERCC-00059	35
ERCC-00060	3961
ERCC-00061	0
ERCC-00062	932
ERCC-00067	6
ERCC-00069	20
ERCC-00071	361
ERCC-00073	1
ERCC-00074	106222
ERCC-00075	0
ERCC-00076	1046
ERCC-00077	3
ERCC-00078	432
ERCC-00079	441
ERCC-00081	3
ERCC-00083	1
ERCC-00084	296
ERCC-00085	47
ERCC-00086	2
ERCC-00092	2732
ERCC-00095	761
ERCC-00096	151838
ERCC-00097	1
ERCC-00098	1
ERCC-00099	252
ERCC-00104	4
ERCC-00108	4727
ERCC-00109	0
ERCC-00111	5371
ERCC-00112	1265
ERCC-00113	29072
ERCC-00116	5517
ERCC-00117	0
ERCC-00120	4
ERCC-00123	4
ERCC-00126	44
ERCC-00130	287289
ERCC-00131	961
ERCC-00134	0
ERCC-00136	15476
ERCC-00137	4
ERCC-00138	5
ERCC-00142	0
ERCC-00143	29
ERCC-00144	97
ERCC-00145	7388
ERCC-00147	6
ERCC-00148	58
ERCC-00150	31
ERCC-00154	41
ERCC-00156	2
ERCC-00157	116
ERCC-00158	3
ERCC-00160	84
ERCC-00162	252
ERCC-00163	74
ERCC-00164	4
ERCC-00165	238
ERCC-00168	4
ERCC-00170	351
ERCC-00171	26376
