ERCC-00002	407317
ERCC-00003	46631
ERCC-00004	12325
ERCC-00009	7160
ERCC-00012	2
ERCC-00013	15
ERCC-00014	211
ERCC-00016	2
ERCC-00017	0
ERCC-00019	83
ERCC-00022	4271
ERCC-00024	0
ERCC-00025	1789
ERCC-00028	10
ERCC-00031	45
ERCC-00033	26
ERCC-00034	192
ERCC-00035	1601
ERCC-00039	36
ERCC-00040	12
ERCC-00041	9
ERCC-00042	8458
ERCC-00043	25667
ERCC-00044	2802
ERCC-00046	36879
ERCC-00048	0
ERCC-00051	47
ERCC-00053	475
ERCC-00054	135
ERCC-00057	1
ERCC-00058	62
ERCC-00059	160
ERCC-00060	6109
ERCC-00061	1
ERCC-00062	363
ERCC-00067	16
ERCC-00069	87
ERCC-00071	934
ERCC-00073	11
ERCC-00074	197422
ERCC-00075	0
ERCC-00076	2506
ERCC-00077	10
ERCC-00078	1381
ERCC-00079	1394
ERCC-00081	10
ERCC-00083	0
ERCC-00084	795
ERCC-00085	33
ERCC-00086	18
ERCC-00092	1017
ERCC-00095	298
ERCC-00096	251305
ERCC-00097	2
ERCC-00098	0
ERCC-00099	596
ERCC-00104	13
ERCC-00108	2167
ERCC-00109	8
ERCC-00111	14152
ERCC-00112	4323
ERCC-00113	62843
ERCC-00116	2633
ERCC-00117	2
ERCC-00120	8
ERCC-00123	3
ERCC-00126	152
ERCC-00130	121237
ERCC-00131	434
ERCC-00134	0
ERCC-00136	6324
ERCC-00137	5
ERCC-00138	7
ERCC-00142	0
ERCC-00143	69
ERCC-00144	42
ERCC-00145	18561
ERCC-00147	4
ERCC-00148	70
ERCC-00150	34
ERCC-00154	16
ERCC-00156	0
ERCC-00157	343
ERCC-00158	22
ERCC-00160	353
ERCC-00162	740
ERCC-00163	250
ERCC-00164	8
ERCC-00165	787
ERCC-00168	30
ERCC-00170	123
ERCC-00171	42596
