ERCC-00002	370227
ERCC-00003	43778
ERCC-00004	93950
ERCC-00009	12872
ERCC-00012	1
ERCC-00013	17
ERCC-00014	177
ERCC-00016	7
ERCC-00017	7
ERCC-00019	689
ERCC-00022	4051
ERCC-00024	0
ERCC-00025	3371
ERCC-00028	129
ERCC-00031	41
ERCC-00033	157
ERCC-00034	486
ERCC-00035	2632
ERCC-00039	80
ERCC-00040	22
ERCC-00041	15
ERCC-00042	14864
ERCC-00043	23750
ERCC-00044	3449
ERCC-00046	33564
ERCC-00048	1
ERCC-00051	129
ERCC-00053	845
ERCC-00054	106
ERCC-00057	0
ERCC-00058	91
ERCC-00059	120
ERCC-00060	10770
ERCC-00061	1
ERCC-00062	2697
ERCC-00067	28
ERCC-00069	97
ERCC-00071	1138
ERCC-00073	16
ERCC-00074	240139
ERCC-00075	3
ERCC-00076	2947
ERCC-00077	5
ERCC-00078	1228
ERCC-00079	1266
ERCC-00081	9
ERCC-00083	2
ERCC-00084	1008
ERCC-00085	129
ERCC-00086	24
ERCC-00092	7333
ERCC-00095	2537
ERCC-00096	473068
ERCC-00097	3
ERCC-00098	1
ERCC-00099	695
ERCC-00104	15
ERCC-00108	16008
ERCC-00109	10
ERCC-00111	16484
ERCC-00112	3717
ERCC-00113	81277
ERCC-00116	18934
ERCC-00117	0
ERCC-00120	3
ERCC-00123	6
ERCC-00126	231
ERCC-00130	873581
ERCC-00131	3252
ERCC-00134	8
ERCC-00136	46395
ERCC-00137	10
ERCC-00138	5
ERCC-00142	0
ERCC-00143	54
ERCC-00144	285
ERCC-00145	22498
ERCC-00147	21
ERCC-00148	180
ERCC-00150	83
ERCC-00154	126
ERCC-00156	1
ERCC-00157	418
ERCC-00158	39
ERCC-00160	303
ERCC-00162	974
ERCC-00163	219
ERCC-00164	13
ERCC-00165	868
ERCC-00168	16
ERCC-00170	967
ERCC-00171	72492
