ERCC-00002	55870
ERCC-00003	8930
ERCC-00004	20353
ERCC-00009	1723
ERCC-00012	2
ERCC-00013	6
ERCC-00014	19
ERCC-00016	2
ERCC-00017	0
ERCC-00019	114
ERCC-00022	638
ERCC-00024	0
ERCC-00025	605
ERCC-00028	11
ERCC-00031	12
ERCC-00033	36
ERCC-00034	85
ERCC-00035	468
ERCC-00039	8
ERCC-00040	6
ERCC-00041	1
ERCC-00042	2751
ERCC-00043	4520
ERCC-00044	565
ERCC-00046	6339
ERCC-00048	0
ERCC-00051	31
ERCC-00053	158
ERCC-00054	35
ERCC-00057	0
ERCC-00058	18
ERCC-00059	31
ERCC-00060	2349
ERCC-00061	1
ERCC-00062	512
ERCC-00067	8
ERCC-00069	17
ERCC-00071	216
ERCC-00073	0
ERCC-00074	59963
ERCC-00075	0
ERCC-00076	481
ERCC-00077	0
ERCC-00078	239
ERCC-00079	200
ERCC-00081	1
ERCC-00083	0
ERCC-00084	149
ERCC-00085	14
ERCC-00086	1
ERCC-00092	1337
ERCC-00095	488
ERCC-00096	81997
ERCC-00097	1
ERCC-00098	0
ERCC-00099	115
ERCC-00104	4
ERCC-00108	2359
ERCC-00109	7
ERCC-00111	2960
ERCC-00112	593
ERCC-00113	15946
ERCC-00116	2900
ERCC-00117	2
ERCC-00120	2
ERCC-00123	5
ERCC-00126	36
ERCC-00130	163182
ERCC-00131	561
ERCC-00134	0
ERCC-00136	8347
ERCC-00137	0
ERCC-00138	1
ERCC-00142	0
ERCC-00143	3
ERCC-00144	23
ERCC-00145	4027
ERCC-00147	8
ERCC-00148	21
ERCC-00150	5
ERCC-00154	28
ERCC-00156	0
ERCC-00157	52
ERCC-00158	3
ERCC-00160	39
ERCC-00162	176
ERCC-00163	21
ERCC-00164	5
ERCC-00165	122
ERCC-00168	2
ERCC-00170	237
ERCC-00171	15712
