ERCC-00002	339915
ERCC-00003	20975
ERCC-00004	9355
ERCC-00009	7471
ERCC-00012	2
ERCC-00013	10
ERCC-00014	118
ERCC-00016	3
ERCC-00017	1
ERCC-00019	46
ERCC-00022	2721
ERCC-00024	1
ERCC-00025	1144
ERCC-00028	12
ERCC-00031	21
ERCC-00033	5
ERCC-00034	136
ERCC-00035	828
ERCC-00039	38
ERCC-00040	11
ERCC-00041	3
ERCC-00042	4564
ERCC-00043	16324
ERCC-00044	2139
ERCC-00046	39217
ERCC-00048	0
ERCC-00051	67
ERCC-00053	326
ERCC-00054	27
ERCC-00057	0
ERCC-00058	39
ERCC-00059	163
ERCC-00060	2313
ERCC-00061	3
ERCC-00062	170
ERCC-00067	13
ERCC-00069	57
ERCC-00071	566
ERCC-00073	4
ERCC-00074	118735
ERCC-00075	1
ERCC-00076	1732
ERCC-00077	10
ERCC-00078	638
ERCC-00079	916
ERCC-00081	2
ERCC-00083	0
ERCC-00084	554
ERCC-00085	32
ERCC-00086	5
ERCC-00092	655
ERCC-00095	232
ERCC-00096	185009
ERCC-00097	0
ERCC-00098	2
ERCC-00099	332
ERCC-00104	8
ERCC-00108	1775
ERCC-00109	5
ERCC-00111	7641
ERCC-00112	3492
ERCC-00113	47303
ERCC-00116	2329
ERCC-00117	0
ERCC-00120	2
ERCC-00123	0
ERCC-00126	86
ERCC-00130	61197
ERCC-00131	264
ERCC-00134	1
ERCC-00136	3798
ERCC-00137	7
ERCC-00138	2
ERCC-00142	1
ERCC-00143	46
ERCC-00144	20
ERCC-00145	10478
ERCC-00147	4
ERCC-00148	36
ERCC-00150	22
ERCC-00154	13
ERCC-00156	0
ERCC-00157	204
ERCC-00158	13
ERCC-00160	222
ERCC-00162	442
ERCC-00163	172
ERCC-00164	9
ERCC-00165	955
ERCC-00168	12
ERCC-00170	41
ERCC-00171	19134
