ERCC-00002	946100
ERCC-00003	59552
ERCC-00004	230417
ERCC-00009	39907
ERCC-00012	2
ERCC-00013	35
ERCC-00014	374
ERCC-00016	7
ERCC-00017	21
ERCC-00019	1038
ERCC-00022	7191
ERCC-00024	5
ERCC-00025	5900
ERCC-00028	252
ERCC-00031	86
ERCC-00033	297
ERCC-00034	749
ERCC-00035	5516
ERCC-00039	130
ERCC-00040	47
ERCC-00041	10
ERCC-00042	27363
ERCC-00043	40807
ERCC-00044	8000
ERCC-00046	109693
ERCC-00048	3
ERCC-00051	488
ERCC-00053	1699
ERCC-00054	141
ERCC-00057	0
ERCC-00058	126
ERCC-00059	506
ERCC-00060	12659
ERCC-00061	4
ERCC-00062	3435
ERCC-00067	72
ERCC-00069	166
ERCC-00071	2209
ERCC-00073	30
ERCC-00074	510820
ERCC-00075	2
ERCC-00076	6589
ERCC-00077	36
ERCC-00078	1809
ERCC-00079	2253
ERCC-00081	5
ERCC-00083	5
ERCC-00084	1810
ERCC-00085	281
ERCC-00086	0
ERCC-00092	16365
ERCC-00095	4828
ERCC-00096	951880
ERCC-00097	24
ERCC-00098	0
ERCC-00099	1154
ERCC-00104	35
ERCC-00108	38368
ERCC-00109	20
ERCC-00111	27825
ERCC-00112	9098
ERCC-00113	165884
ERCC-00116	47730
ERCC-00117	1
ERCC-00120	7
ERCC-00123	25
ERCC-00126	411
ERCC-00130	1305501
ERCC-00131	5501
ERCC-00134	17
ERCC-00136	86576
ERCC-00137	6
ERCC-00138	9
ERCC-00142	5
ERCC-00143	168
ERCC-00144	639
ERCC-00145	36736
ERCC-00147	52
ERCC-00148	177
ERCC-00150	131
ERCC-00154	219
ERCC-00156	2
ERCC-00157	751
ERCC-00158	31
ERCC-00160	705
ERCC-00162	1781
ERCC-00163	461
ERCC-00164	22
ERCC-00165	2461
ERCC-00168	49
ERCC-00170	1242
ERCC-00171	101362
