ERCC-00002	959616
ERCC-00003	113219
ERCC-00004	33940
ERCC-00009	15295
ERCC-00012	10
ERCC-00013	76
ERCC-00014	568
ERCC-00016	8
ERCC-00017	0
ERCC-00019	245
ERCC-00022	10421
ERCC-00024	3
ERCC-00025	4373
ERCC-00028	35
ERCC-00031	80
ERCC-00033	57
ERCC-00034	640
ERCC-00035	3722
ERCC-00039	137
ERCC-00040	58
ERCC-00041	22
ERCC-00042	18626
ERCC-00043	61968
ERCC-00044	6465
ERCC-00046	93930
ERCC-00048	1
ERCC-00051	161
ERCC-00053	1192
ERCC-00054	255
ERCC-00057	0
ERCC-00058	126
ERCC-00059	424
ERCC-00060	15751
ERCC-00061	12
ERCC-00062	911
ERCC-00067	70
ERCC-00069	176
ERCC-00071	2161
ERCC-00073	35
ERCC-00074	592295
ERCC-00075	15
ERCC-00076	6000
ERCC-00077	12
ERCC-00078	3096
ERCC-00079	3305
ERCC-00081	22
ERCC-00083	2
ERCC-00084	1902
ERCC-00085	65
ERCC-00086	17
ERCC-00092	2702
ERCC-00095	764
ERCC-00096	601362
ERCC-00097	0
ERCC-00098	5
ERCC-00099	1348
ERCC-00104	22
ERCC-00108	4960
ERCC-00109	10
ERCC-00111	31260
ERCC-00112	9510
ERCC-00113	163399
ERCC-00116	5734
ERCC-00117	1
ERCC-00120	17
ERCC-00123	0
ERCC-00126	253
ERCC-00130	291414
ERCC-00131	955
ERCC-00134	0
ERCC-00136	16935
ERCC-00137	11
ERCC-00138	5
ERCC-00142	3
ERCC-00143	157
ERCC-00144	99
ERCC-00145	43534
ERCC-00147	11
ERCC-00148	149
ERCC-00150	90
ERCC-00154	29
ERCC-00156	0
ERCC-00157	754
ERCC-00158	51
ERCC-00160	803
ERCC-00162	1653
ERCC-00163	618
ERCC-00164	25
ERCC-00165	1984
ERCC-00168	61
ERCC-00170	326
ERCC-00171	102291
