ERCC-00002	853245
ERCC-00003	102768
ERCC-00004	234106
ERCC-00009	28997
ERCC-00012	4
ERCC-00013	79
ERCC-00014	408
ERCC-00016	31
ERCC-00017	0
ERCC-00019	1508
ERCC-00022	9165
ERCC-00024	0
ERCC-00025	7551
ERCC-00028	248
ERCC-00031	146
ERCC-00033	270
ERCC-00034	901
ERCC-00035	6063
ERCC-00039	182
ERCC-00040	45
ERCC-00041	20
ERCC-00042	37667
ERCC-00043	52933
ERCC-00044	7768
ERCC-00046	89486
ERCC-00048	0
ERCC-00051	273
ERCC-00053	2175
ERCC-00054	266
ERCC-00057	0
ERCC-00058	215
ERCC-00059	386
ERCC-00060	24972
ERCC-00061	0
ERCC-00062	6351
ERCC-00067	69
ERCC-00069	231
ERCC-00071	2441
ERCC-00073	4
ERCC-00074	651594
ERCC-00075	0
ERCC-00076	6731
ERCC-00077	28
ERCC-00078	2782
ERCC-00079	2649
ERCC-00081	11
ERCC-00083	0
ERCC-00084	2031
ERCC-00085	217
ERCC-00086	0
ERCC-00092	16171
ERCC-00095	5982
ERCC-00096	1075042
ERCC-00097	9
ERCC-00098	20
ERCC-00099	1612
ERCC-00104	44
ERCC-00108	37426
ERCC-00109	33
ERCC-00111	38526
ERCC-00112	8569
ERCC-00113	181051
ERCC-00116	42034
ERCC-00117	3
ERCC-00120	5
ERCC-00123	29
ERCC-00126	538
ERCC-00130	2015050
ERCC-00131	7412
ERCC-00134	13
ERCC-00136	105042
ERCC-00137	31
ERCC-00138	0
ERCC-00142	0
ERCC-00143	182
ERCC-00144	811
ERCC-00145	51591
ERCC-00147	90
ERCC-00148	202
ERCC-00150	177
ERCC-00154	334
ERCC-00156	0
ERCC-00157	767
ERCC-00158	65
ERCC-00160	677
ERCC-00162	1849
ERCC-00163	388
ERCC-00164	20
ERCC-00165	2060
ERCC-00168	85
ERCC-00170	2106
ERCC-00171	170034
