ERCC-00002	124418
ERCC-00003	21583
ERCC-00004	4543
ERCC-00009	1925
ERCC-00012	2
ERCC-00013	4
ERCC-00014	77
ERCC-00016	2
ERCC-00017	2
ERCC-00019	33
ERCC-00022	1341
ERCC-00024	1
ERCC-00025	591
ERCC-00028	2
ERCC-00031	3
ERCC-00033	10
ERCC-00034	97
ERCC-00035	499
ERCC-00039	11
ERCC-00040	13
ERCC-00041	6
ERCC-00042	3190
ERCC-00043	9788
ERCC-00044	800
ERCC-00046	13393
ERCC-00048	0
ERCC-00051	33
ERCC-00053	193
ERCC-00054	58
ERCC-00057	0
ERCC-00058	17
ERCC-00059	51
ERCC-00060	2813
ERCC-00061	0
ERCC-00062	141
ERCC-00067	11
ERCC-00069	17
ERCC-00071	341
ERCC-00073	3
ERCC-00074	74701
ERCC-00075	4
ERCC-00076	857
ERCC-00077	4
ERCC-00078	502
ERCC-00079	491
ERCC-00081	5
ERCC-00083	0
ERCC-00084	232
ERCC-00085	14
ERCC-00086	3
ERCC-00092	376
ERCC-00095	143
ERCC-00096	83455
ERCC-00097	0
ERCC-00098	0
ERCC-00099	198
ERCC-00104	7
ERCC-00108	684
ERCC-00109	3
ERCC-00111	4983
ERCC-00112	1269
ERCC-00113	23157
ERCC-00116	753
ERCC-00117	0
ERCC-00120	2
ERCC-00123	0
ERCC-00126	51
ERCC-00130	44104
ERCC-00131	172
ERCC-00134	0
ERCC-00136	2256
ERCC-00137	2
ERCC-00138	1
ERCC-00142	0
ERCC-00143	8
ERCC-00144	19
ERCC-00145	6514
ERCC-00147	2
ERCC-00148	23
ERCC-00150	11
ERCC-00154	7
ERCC-00156	0
ERCC-00157	114
ERCC-00158	6
ERCC-00160	118
ERCC-00162	324
ERCC-00163	93
ERCC-00164	5
ERCC-00165	226
ERCC-00168	10
ERCC-00170	59
ERCC-00171	16250
