ERCC-00002	777713
ERCC-00003	49036
ERCC-00004	23271
ERCC-00009	15965
ERCC-00012	5
ERCC-00013	36
ERCC-00014	273
ERCC-00016	10
ERCC-00017	0
ERCC-00019	90
ERCC-00022	6252
ERCC-00024	5
ERCC-00025	2601
ERCC-00028	24
ERCC-00031	45
ERCC-00033	31
ERCC-00034	354
ERCC-00035	2077
ERCC-00039	83
ERCC-00040	31
ERCC-00041	7
ERCC-00042	10244
ERCC-00043	36225
ERCC-00044	4889
ERCC-00046	95388
ERCC-00048	0
ERCC-00051	160
ERCC-00053	732
ERCC-00054	93
ERCC-00057	0
ERCC-00058	80
ERCC-00059	431
ERCC-00060	5650
ERCC-00061	3
ERCC-00062	388
ERCC-00067	28
ERCC-00069	120
ERCC-00071	1314
ERCC-00073	15
ERCC-00074	324466
ERCC-00075	0
ERCC-00076	3824
ERCC-00077	33
ERCC-00078	1543
ERCC-00079	1937
ERCC-00081	0
ERCC-00083	0
ERCC-00084	1133
ERCC-00085	57
ERCC-00086	4
ERCC-00092	1417
ERCC-00095	472
ERCC-00096	387874
ERCC-00097	4
ERCC-00098	2
ERCC-00099	782
ERCC-00104	16
ERCC-00108	3976
ERCC-00109	9
ERCC-00111	16738
ERCC-00112	7631
ERCC-00113	104518
ERCC-00116	4749
ERCC-00117	1
ERCC-00120	6
ERCC-00123	3
ERCC-00126	178
ERCC-00130	143110
ERCC-00131	554
ERCC-00134	1
ERCC-00136	9393
ERCC-00137	7
ERCC-00138	1
ERCC-00142	0
ERCC-00143	98
ERCC-00144	43
ERCC-00145	23455
ERCC-00147	11
ERCC-00148	85
ERCC-00150	52
ERCC-00154	27
ERCC-00156	2
ERCC-00157	420
ERCC-00158	19
ERCC-00160	531
ERCC-00162	924
ERCC-00163	390
ERCC-00164	13
ERCC-00165	1825
ERCC-00168	29
ERCC-00170	108
ERCC-00171	42076
