ERCC-00002	111442
ERCC-00003	15749
ERCC-00004	4241
ERCC-00009	1737
ERCC-00012	1
ERCC-00013	9
ERCC-00014	71
ERCC-00016	0
ERCC-00017	0
ERCC-00019	28
ERCC-00022	1271
ERCC-00024	0
ERCC-00025	614
ERCC-00028	4
ERCC-00031	9
ERCC-00033	2
ERCC-00034	50
ERCC-00035	460
ERCC-00039	9
ERCC-00040	7
ERCC-00041	2
ERCC-00042	2455
ERCC-00043	7731
ERCC-00044	787
ERCC-00046	10239
ERCC-00048	2
ERCC-00051	26
ERCC-00053	158
ERCC-00054	37
ERCC-00057	0
ERCC-00058	27
ERCC-00059	34
ERCC-00060	2088
ERCC-00061	0
ERCC-00062	113
ERCC-00067	7
ERCC-00069	27
ERCC-00071	309
ERCC-00073	0
ERCC-00074	73142
ERCC-00075	0
ERCC-00076	770
ERCC-00077	1
ERCC-00078	442
ERCC-00079	452
ERCC-00081	0
ERCC-00083	0
ERCC-00084	245
ERCC-00085	10
ERCC-00086	1
ERCC-00092	325
ERCC-00095	93
ERCC-00096	79951
ERCC-00097	0
ERCC-00098	1
ERCC-00099	176
ERCC-00104	2
ERCC-00108	551
ERCC-00109	3
ERCC-00111	4159
ERCC-00112	1193
ERCC-00113	22266
ERCC-00116	686
ERCC-00117	1
ERCC-00120	1
ERCC-00123	0
ERCC-00126	30
ERCC-00130	38254
ERCC-00131	138
ERCC-00134	1
ERCC-00136	1911
ERCC-00137	0
ERCC-00138	3
ERCC-00142	1
ERCC-00143	13
ERCC-00144	12
ERCC-00145	5502
ERCC-00147	1
ERCC-00148	30
ERCC-00150	5
ERCC-00154	5
ERCC-00156	0
ERCC-00157	81
ERCC-00158	10
ERCC-00160	88
ERCC-00162	244
ERCC-00163	61
ERCC-00164	5
ERCC-00165	234
ERCC-00168	8
ERCC-00170	41
ERCC-00171	14124
