ERCC-00002	689771
ERCC-00003	41526
ERCC-00004	158268
ERCC-00009	28577
ERCC-00012	4
ERCC-00013	23
ERCC-00014	223
ERCC-00016	7
ERCC-00017	3
ERCC-00019	770
ERCC-00022	5404
ERCC-00024	2
ERCC-00025	4500
ERCC-00028	155
ERCC-00031	78
ERCC-00033	178
ERCC-00034	685
ERCC-00035	3069
ERCC-00039	89
ERCC-00040	18
ERCC-00041	8
ERCC-00042	17230
ERCC-00043	30142
ERCC-00044	5865
ERCC-00046	74579
ERCC-00048	0
ERCC-00051	265
ERCC-00053	1288
ERCC-00054	81
ERCC-00057	0
ERCC-00058	110
ERCC-00059	300
ERCC-00060	9066
ERCC-00061	0
ERCC-00062	2493
ERCC-00067	34
ERCC-00069	71
ERCC-00071	1510
ERCC-00073	18
ERCC-00074	358534
ERCC-00075	1
ERCC-00076	4557
ERCC-00077	29
ERCC-00078	1318
ERCC-00079	1601
ERCC-00081	2
ERCC-00083	8
ERCC-00084	1371
ERCC-00085	193
ERCC-00086	8
ERCC-00092	8921
ERCC-00095	3268
ERCC-00096	695967
ERCC-00097	17
ERCC-00098	0
ERCC-00099	919
ERCC-00104	12
ERCC-00108	27475
ERCC-00109	10
ERCC-00111	19782
ERCC-00112	6577
ERCC-00113	127371
ERCC-00116	35488
ERCC-00117	4
ERCC-00120	5
ERCC-00123	18
ERCC-00126	309
ERCC-00130	990525
ERCC-00131	4098
ERCC-00134	12
ERCC-00136	64055
ERCC-00137	9
ERCC-00138	11
ERCC-00142	4
ERCC-00143	91
ERCC-00144	298
ERCC-00145	27818
ERCC-00147	27
ERCC-00148	170
ERCC-00150	96
ERCC-00154	167
ERCC-00156	12
ERCC-00157	540
ERCC-00158	30
ERCC-00160	459
ERCC-00162	1162
ERCC-00163	351
ERCC-00164	20
ERCC-00165	1710
ERCC-00168	28
ERCC-00170	583
ERCC-00171	75884
