ERCC-00002	671115
ERCC-00003	43237
ERCC-00004	19677
ERCC-00009	14221
ERCC-00012	3
ERCC-00013	23
ERCC-00014	220
ERCC-00016	5
ERCC-00017	0
ERCC-00019	99
ERCC-00022	5580
ERCC-00024	4
ERCC-00025	2133
ERCC-00028	21
ERCC-00031	31
ERCC-00033	28
ERCC-00034	307
ERCC-00035	1863
ERCC-00039	61
ERCC-00040	27
ERCC-00041	13
ERCC-00042	8744
ERCC-00043	30747
ERCC-00044	4102
ERCC-00046	76714
ERCC-00048	3
ERCC-00051	137
ERCC-00053	617
ERCC-00054	58
ERCC-00057	1
ERCC-00058	79
ERCC-00059	379
ERCC-00060	4867
ERCC-00061	0
ERCC-00062	383
ERCC-00067	23
ERCC-00069	119
ERCC-00071	1175
ERCC-00073	10
ERCC-00074	268907
ERCC-00075	0
ERCC-00076	3329
ERCC-00077	26
ERCC-00078	1216
ERCC-00079	1614
ERCC-00081	8
ERCC-00083	0
ERCC-00084	956
ERCC-00085	56
ERCC-00086	5
ERCC-00092	1173
ERCC-00095	394
ERCC-00096	341258
ERCC-00097	1
ERCC-00098	1
ERCC-00099	637
ERCC-00104	13
ERCC-00108	3423
ERCC-00109	7
ERCC-00111	14902
ERCC-00112	6615
ERCC-00113	91947
ERCC-00116	4231
ERCC-00117	3
ERCC-00120	9
ERCC-00123	1
ERCC-00126	144
ERCC-00130	122200
ERCC-00131	451
ERCC-00134	0
ERCC-00136	8171
ERCC-00137	7
ERCC-00138	3
ERCC-00142	2
ERCC-00143	102
ERCC-00144	50
ERCC-00145	20485
ERCC-00147	6
ERCC-00148	93
ERCC-00150	55
ERCC-00154	12
ERCC-00156	1
ERCC-00157	344
ERCC-00158	18
ERCC-00160	386
ERCC-00162	802
ERCC-00163	331
ERCC-00164	9
ERCC-00165	1658
ERCC-00168	28
ERCC-00170	72
ERCC-00171	37441
