ERCC-00002	75468
ERCC-00003	9759
ERCC-00004	20527
ERCC-00009	2498
ERCC-00012	0
ERCC-00013	4
ERCC-00014	58
ERCC-00016	0
ERCC-00017	0
ERCC-00019	110
ERCC-00022	807
ERCC-00024	0
ERCC-00025	697
ERCC-00028	6
ERCC-00031	9
ERCC-00033	35
ERCC-00034	86
ERCC-00035	628
ERCC-00039	4
ERCC-00040	2
ERCC-00041	3
ERCC-00042	3253
ERCC-00043	5253
ERCC-00044	631
ERCC-00046	7738
ERCC-00048	2
ERCC-00051	43
ERCC-00053	192
ERCC-00054	39
ERCC-00057	0
ERCC-00058	15
ERCC-00059	21
ERCC-00060	2606
ERCC-00061	2
ERCC-00062	607
ERCC-00067	17
ERCC-00069	18
ERCC-00071	241
ERCC-00073	2
ERCC-00074	55911
ERCC-00075	0
ERCC-00076	669
ERCC-00077	1
ERCC-00078	280
ERCC-00079	247
ERCC-00081	0
ERCC-00083	0
ERCC-00084	179
ERCC-00085	20
ERCC-00086	3
ERCC-00092	1747
ERCC-00095	474
ERCC-00096	94187
ERCC-00097	1
ERCC-00098	0
ERCC-00099	141
ERCC-00104	7
ERCC-00108	3152
ERCC-00109	1
ERCC-00111	3470
ERCC-00112	767
ERCC-00113	17390
ERCC-00116	3789
ERCC-00117	0
ERCC-00120	1
ERCC-00123	0
ERCC-00126	45
ERCC-00130	186865
ERCC-00131	636
ERCC-00134	0
ERCC-00136	10354
ERCC-00137	1
ERCC-00138	7
ERCC-00142	0
ERCC-00143	11
ERCC-00144	57
ERCC-00145	4917
ERCC-00147	14
ERCC-00148	32
ERCC-00150	10
ERCC-00154	23
ERCC-00156	0
ERCC-00157	82
ERCC-00158	5
ERCC-00160	43
ERCC-00162	172
ERCC-00163	55
ERCC-00164	0
ERCC-00165	158
ERCC-00168	4
ERCC-00170	295
ERCC-00171	14854
