ERCC-00002	498232
ERCC-00003	61543
ERCC-00004	126491
ERCC-00009	16243
ERCC-00012	0
ERCC-00013	48
ERCC-00014	241
ERCC-00016	2
ERCC-00017	2
ERCC-00019	827
ERCC-00022	5351
ERCC-00024	6
ERCC-00025	4660
ERCC-00028	164
ERCC-00031	65
ERCC-00033	217
ERCC-00034	494
ERCC-00035	4068
ERCC-00039	84
ERCC-00040	14
ERCC-00041	6
ERCC-00042	22875
ERCC-00043	33160
ERCC-00044	4515
ERCC-00046	45532
ERCC-00048	0
ERCC-00051	156
ERCC-00053	1149
ERCC-00054	172
ERCC-00057	0
ERCC-00058	82
ERCC-00059	195
ERCC-00060	14637
ERCC-00061	0
ERCC-00062	3838
ERCC-00067	61
ERCC-00069	122
ERCC-00071	1464
ERCC-00073	39
ERCC-00074	350538
ERCC-00075	0
ERCC-00076	3954
ERCC-00077	25
ERCC-00078	1489
ERCC-00079	1503
ERCC-00081	7
ERCC-00083	3
ERCC-00084	1246
ERCC-00085	133
ERCC-00086	7
ERCC-00092	11467
ERCC-00095	3193
ERCC-00096	632903
ERCC-00097	12
ERCC-00098	2
ERCC-00099	993
ERCC-00104	24
ERCC-00108	21151
ERCC-00109	5
ERCC-00111	23263
ERCC-00112	5002
ERCC-00113	107569
ERCC-00116	25222
ERCC-00117	0
ERCC-00120	6
ERCC-00123	13
ERCC-00126	308
ERCC-00130	1172546
ERCC-00131	4327
ERCC-00134	2
ERCC-00136	63550
ERCC-00137	0
ERCC-00138	7
ERCC-00142	3
ERCC-00143	100
ERCC-00144	390
ERCC-00145	29527
ERCC-00147	59
ERCC-00148	173
ERCC-00150	110
ERCC-00154	209
ERCC-00156	0
ERCC-00157	490
ERCC-00158	41
ERCC-00160	363
ERCC-00162	1395
ERCC-00163	275
ERCC-00164	20
ERCC-00165	1071
ERCC-00168	69
ERCC-00170	1513
ERCC-00171	100993
