ERCC-00002	44005
ERCC-00003	10055
ERCC-00004	2450
ERCC-00009	673
ERCC-00012	0
ERCC-00013	2
ERCC-00014	21
ERCC-00016	0
ERCC-00017	0
ERCC-00019	13
ERCC-00022	548
ERCC-00024	3
ERCC-00025	259
ERCC-00028	1
ERCC-00031	7
ERCC-00033	4
ERCC-00034	31
ERCC-00035	226
ERCC-00039	3
ERCC-00040	1
ERCC-00041	0
ERCC-00042	1175
ERCC-00043	3543
ERCC-00044	341
ERCC-00046	5117
ERCC-00048	0
ERCC-00051	6
ERCC-00053	86
ERCC-00054	10
ERCC-00057	0
ERCC-00058	6
ERCC-00059	16
ERCC-00060	1093
ERCC-00061	0
ERCC-00062	65
ERCC-00067	2
ERCC-00069	10
ERCC-00071	128
ERCC-00073	0
ERCC-00074	46782
ERCC-00075	0
ERCC-00076	265
ERCC-00077	0
ERCC-00078	235
ERCC-00079	251
ERCC-00081	2
ERCC-00083	0
ERCC-00084	77
ERCC-00085	1
ERCC-00086	2
ERCC-00092	142
ERCC-00095	64
ERCC-00096	33602
ERCC-00097	0
ERCC-00098	0
ERCC-00099	86
ERCC-00104	1
ERCC-00108	206
ERCC-00109	0
ERCC-00111	1846
ERCC-00112	488
ERCC-00113	10554
ERCC-00116	270
ERCC-00117	0
ERCC-00120	0
ERCC-00123	1
ERCC-00126	8
ERCC-00130	18900
ERCC-00131	63
ERCC-00134	0
ERCC-00136	935
ERCC-00137	0
ERCC-00138	2
ERCC-00142	1
ERCC-00143	3
ERCC-00144	8
ERCC-00145	2752
ERCC-00147	0
ERCC-00148	13
ERCC-00150	7
ERCC-00154	3
ERCC-00156	0
ERCC-00157	50
ERCC-00158	3
ERCC-00160	38
ERCC-00162	149
ERCC-00163	38
ERCC-00164	4
ERCC-00165	92
ERCC-00168	6
ERCC-00170	25
ERCC-00171	7064
