ERCC-00002	98404
ERCC-00003	13786
ERCC-00004	34480
ERCC-00009	3114
ERCC-00012	2
ERCC-00013	13
ERCC-00014	41
ERCC-00016	0
ERCC-00017	2
ERCC-00019	228
ERCC-00022	1190
ERCC-00024	0
ERCC-00025	1028
ERCC-00028	23
ERCC-00031	9
ERCC-00033	41
ERCC-00034	150
ERCC-00035	788
ERCC-00039	31
ERCC-00040	7
ERCC-00041	1
ERCC-00042	4051
ERCC-00043	6667
ERCC-00044	954
ERCC-00046	9419
ERCC-00048	0
ERCC-00051	57
ERCC-00053	257
ERCC-00054	51
ERCC-00057	0
ERCC-00058	17
ERCC-00059	33
ERCC-00060	3853
ERCC-00061	3
ERCC-00062	769
ERCC-00067	4
ERCC-00069	27
ERCC-00071	400
ERCC-00073	0
ERCC-00074	99020
ERCC-00075	0
ERCC-00076	788
ERCC-00077	2
ERCC-00078	417
ERCC-00079	415
ERCC-00081	0
ERCC-00083	0
ERCC-00084	260
ERCC-00085	42
ERCC-00086	1
ERCC-00092	2064
ERCC-00095	855
ERCC-00096	135313
ERCC-00097	5
ERCC-00098	0
ERCC-00099	186
ERCC-00104	0
ERCC-00108	4233
ERCC-00109	5
ERCC-00111	4697
ERCC-00112	1068
ERCC-00113	25952
ERCC-00116	4703
ERCC-00117	3
ERCC-00120	2
ERCC-00123	1
ERCC-00126	56
ERCC-00130	266207
ERCC-00131	936
ERCC-00134	0
ERCC-00136	13233
ERCC-00137	0
ERCC-00138	0
ERCC-00142	0
ERCC-00143	16
ERCC-00144	129
ERCC-00145	7157
ERCC-00147	13
ERCC-00148	46
ERCC-00150	21
ERCC-00154	39
ERCC-00156	0
ERCC-00157	115
ERCC-00158	11
ERCC-00160	107
ERCC-00162	258
ERCC-00163	84
ERCC-00164	1
ERCC-00165	217
ERCC-00168	19
ERCC-00170	248
ERCC-00171	23720
