ERCC-00002	366306
ERCC-00003	42699
ERCC-00004	10565
ERCC-00009	6084
ERCC-00012	11
ERCC-00013	19
ERCC-00014	196
ERCC-00016	3
ERCC-00017	0
ERCC-00019	65
ERCC-00022	3823
ERCC-00024	1
ERCC-00025	1626
ERCC-00028	8
ERCC-00031	23
ERCC-00033	16
ERCC-00034	171
ERCC-00035	1593
ERCC-00039	51
ERCC-00040	9
ERCC-00041	8
ERCC-00042	8428
ERCC-00043	22181
ERCC-00044	2478
ERCC-00046	32717
ERCC-00048	0
ERCC-00051	58
ERCC-00053	367
ERCC-00054	94
ERCC-00057	1
ERCC-00058	59
ERCC-00059	139
ERCC-00060	5139
ERCC-00061	3
ERCC-00062	375
ERCC-00067	15
ERCC-00069	73
ERCC-00071	820
ERCC-00073	6
ERCC-00074	172935
ERCC-00075	2
ERCC-00076	2170
ERCC-00077	8
ERCC-00078	1140
ERCC-00079	1218
ERCC-00081	3
ERCC-00083	0
ERCC-00084	678
ERCC-00085	31
ERCC-00086	6
ERCC-00092	1012
ERCC-00095	300
ERCC-00096	235563
ERCC-00097	0
ERCC-00098	8
ERCC-00099	524
ERCC-00104	5
ERCC-00108	1887
ERCC-00109	2
ERCC-00111	12401
ERCC-00112	3286
ERCC-00113	59352
ERCC-00116	2327
ERCC-00117	1
ERCC-00120	7
ERCC-00123	0
ERCC-00126	112
ERCC-00130	104781
ERCC-00131	305
ERCC-00134	0
ERCC-00136	5597
ERCC-00137	12
ERCC-00138	3
ERCC-00142	0
ERCC-00143	47
ERCC-00144	55
ERCC-00145	15656
ERCC-00147	1
ERCC-00148	62
ERCC-00150	39
ERCC-00154	5
ERCC-00156	0
ERCC-00157	247
ERCC-00158	10
ERCC-00160	294
ERCC-00162	727
ERCC-00163	210
ERCC-00164	11
ERCC-00165	807
ERCC-00168	26
ERCC-00170	125
ERCC-00171	36464
